date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:26:02	74815/-1	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Mar%202024%2009:25:51%20GMT	http://newsitev2.afsr.fr/wp-content/uploads/2018/08/Logo-Groupama.jpg	C:/My%20Web%20Sites/https___afsr.fr/newsitev2.afsr.fr/wp-content/uploads/2018/08/Logo-Groupama.jpg	(from https://afsr.fr/sejour-familles/)
10:26:02	199621/199621	---M--	200	added ('OK')	application/pdf	date:Fri,%2015%20Dec%202023%2010:15:23%20GMT	https://afsr.fr/wp-content/uploads/2023/12/Bulletin-dinscription-SejourFamilles2024-BD.pdf	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2023/12/Bulletin-dinscription-SejourFamilles2024-BD.pdf	(from https://afsr.fr/sejour-familles/)
10:26:08	39104/39104	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Aug%202018%2008:52:59%20GMT	http://newsitev2.afsr.fr/wp-content/uploads/2018/08/Logo-Kl%c3%a9sia.jpg	C:/My%20Web%20Sites/https___afsr.fr/newsitev2.afsr.fr/wp-content/uploads/2018/08/Logo-Kl%c3%a9sia.jpg	(from https://afsr.fr/sejour-familles/)
10:26:11	51944/51944	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Oct%202018%2008:08:15%20GMT	https://afsr.fr/wp-content/uploads/2018/10/Carrefour.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2018/10/Carrefour.png	(from https://afsr.fr/sejour-familles/)
10:26:15	10554/10554	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Oct%202018%2008:47:00%20GMT	https://afsr.fr/wp-content/uploads/2018/10/t%c3%a9l%c3%a9chargement-1.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2018/10/t%c3%a9l%c3%a9chargement-1.png	(from https://afsr.fr/sejour-familles/)
10:26:17	7185/7185	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Aug%202018%2008:55:29%20GMT	http://newsitev2.afsr.fr/wp-content/uploads/2018/08/sncf-300x249.jpg	C:/My%20Web%20Sites/https___afsr.fr/newsitev2.afsr.fr/wp-content/uploads/2018/08/sncf-300x249.jpg	(from https://afsr.fr/sejour-familles/)
10:26:19	74815/-1	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Mar%202024%2009:26:10%20GMT	http://newsitev2.afsr.fr/wp-content/uploads/2018/08/Logo-Carrefour.jpg	C:/My%20Web%20Sites/https___afsr.fr/newsitev2.afsr.fr/wp-content/uploads/2018/08/Logo-Carrefour.jpg	(from https://afsr.fr/sejour-familles/)
10:26:21	19075/19075	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Aug%202018%2008:55:28%20GMT	http://newsitev2.afsr.fr/wp-content/uploads/2018/08/LOGO-FONDATION-1-300x269.jpg	C:/My%20Web%20Sites/https___afsr.fr/newsitev2.afsr.fr/wp-content/uploads/2018/08/LOGO-FONDATION-1-300x269.jpg	(from https://afsr.fr/sejour-familles/)
10:26:24	14542/14542	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Oct%202018%2008:18:00%20GMT	https://afsr.fr/wp-content/uploads/2018/10/logo-fondation-godf.jpg	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2018/10/logo-fondation-godf.jpg	(from https://afsr.fr/sejour-familles/)
10:26:26	30591/30591	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Oct%202018%2008:14:26%20GMT	https://afsr.fr/wp-content/uploads/2018/10/Conforama.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2018/10/Conforama.png	(from https://afsr.fr/sejour-familles/)
10:26:36	42316/-1	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Mar%202024%2009:26:28%20GMT	https://afsr.fr/wp-json/wp/v2/pages/172	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-json/wp/v2/pages/172	(from https://afsr.fr/journees-nationales-du-syndrome-de-rett/)
10:26:37	74815/-1	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Mar%202024%2009:26:26%20GMT	http://newsitev2.afsr.fr/wp-content/uploads/2018/08/images_images_AFSR_partenaires_Partenaires2015_logo-fondation-godf.jpg	C:/My%20Web%20Sites/https___afsr.fr/newsitev2.afsr.fr/wp-content/uploads/2018/08/images_images_AFSR_partenaires_Partenaires2015_logo-fondation-godf.jpg	(from https://afsr.fr/sejour-familles/)
10:26:38	212984/212984	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Aug%202018%2008:59:53%20GMT	http://newsitev2.afsr.fr/wp-content/uploads/2018/08/SF2017.jpg	C:/My%20Web%20Sites/https___afsr.fr/newsitev2.afsr.fr/wp-content/uploads/2018/08/SF2017.jpg	(from https://afsr.fr/sejour-familles/)
10:26:39	2540/-1	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Mar%202024%2009:26:39%20GMT	https://afsr.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafsr.fr%2Fjournees-nationales-du-syndrome-de-rett%2F	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-json/oembed/1.0/embed4208	(from https://afsr.fr/journees-nationales-du-syndrome-de-rett/)
10:26:39	2604/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2018%20Mar%202024%2009:26:39%20GMT	https://afsr.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafsr.fr%2Fjournees-nationales-du-syndrome-de-rett%2F&format=xml	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-json/oembed/1.0/embed91c4	(from https://afsr.fr/journees-nationales-du-syndrome-de-rett/)
10:26:41	4887/4887	---M--	200	added ('OK')	image/png	date:Wed,%2027%20May%202020%2011:21:58%20GMT	https://afsr.fr/wp-content/uploads/2020/05/Logo-Axe-4.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2020/05/Logo-Axe-4.png	(from https://afsr.fr/journees-nationales-du-syndrome-de-rett/)
